"","document","topic","gamma","author","date","title","source","top_words"
"1553","Donald Trump_148",10,7.06017631571597e-05,"Donald Trump",2016-09-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Novi Michigan SD24","The Grammar Lab","war care military general attack isis veteran"
"1554","Donald Trump_149",10,0.664935619263157,"Donald Trump",2016-10-03,"Donald Trump Republican Presidential Candidate delivers remarks at Retired American Warriors PAC","The Grammar Lab","war care military general attack isis veteran"
"1555","Donald Trump_150",10,0.037209000010311,"Donald Trump",2016-10-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Henderson Nevada SD24","The Grammar Lab","war care military general attack isis veteran"
"1556","Donald Trump_151",10,0.101878264130284,"Donald Trump",2016-10-06,"Donald Trump Republican presidential candidate holds a townhall meeting Sandown New Hampshire","The Grammar Lab","war care military general attack isis veteran"
"1557","Donald Trump_152",10,0.0134981079656888,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ambridge Pennsylvania SD24","The Grammar Lab","war care military general attack isis veteran"
"1558","Donald Trump_153",10,7.13349543110101e-05,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in WilkesBarre Pennsylvania 24","The Grammar Lab","war care military general attack isis veteran"
"1559","Donald Trump_154",10,0.019372245384724,"Donald Trump",2016-10-11,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Panama City Florida 24","The Grammar Lab","war care military general attack isis veteran"
"1560","Donald Trump_155",10,6.5031716887193e-05,"Donald Trump",2016-10-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Lakeland Florida SD24","The Grammar Lab","war care military general attack isis veteran"
"1561","Donald Trump_156",10,0.0094622211632944,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greensboro North Carolina SD24","The Grammar Lab","war care military general attack isis veteran"
"1562","Donald Trump_157",10,0.0748097310583221,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Charlotte North Carolina 24","The Grammar Lab","war care military general attack isis veteran"
"1563","Donald Trump_158",10,8.10414817500393e-05,"Donald Trump",2016-10-17,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Green Bay Wisconsin SD24","The Grammar Lab","war care military general attack isis veteran"
"1564","Donald Trump_159",10,0.0140009809916032,"Donald Trump",2016-10-18,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Junction Colorado SD24","The Grammar Lab","war care military general attack isis veteran"
"1565","Donald Trump_160",10,0.116773276234226,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Newtown Pennsylvania 24","The Grammar Lab","war care military general attack isis veteran"
"1566","Donald Trump_161",10,8.27998453541642e-05,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Fletcher North Carolina SD24","The Grammar Lab","war care military general attack isis veteran"
"1567","Donald Trump_162",10,0.000108072110578485,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Johnstown Pennsylvania SD24","The Grammar Lab","war care military general attack isis veteran"
"1568","Donald Trump_163",10,5.91346956008565e-05,"Donald Trump",2016-10-31,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Rapids Michigan","The Grammar Lab","war care military general attack isis veteran"
"1569","Donald Trump_164",10,8.52665592932918e-05,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Eau Claire Wisconsin","The Grammar Lab","war care military general attack isis veteran"
"1570","Donald Trump_165",10,0.0313910312937804,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Valley Forge Pennsylvania","The Grammar Lab","war care military general attack isis veteran"
"1571","Donald Trump_166",10,0.00083474409810358,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Miami Florida SD24","The Grammar Lab","war care military general attack isis veteran"
"1572","Donald Trump_167",10,7.63570273954287e-05,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida 24","The Grammar Lab","war care military general attack isis veteran"
"1573","Donald Trump_168",10,0.000113176531643528,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Orlando Florida SD24","The Grammar Lab","war care military general attack isis veteran"
"1574","Donald Trump_169",10,0.00213061092986404,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Jacksonville Florida SD24","The Grammar Lab","war care military general attack isis veteran"
"1575","Donald Trump_170",10,0.0239323608001727,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","war care military general attack isis veteran"
"1576","Donald Trump_171",10,0.0281636853548891,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","war care military general attack isis veteran"
"1577","Donald Trump_172",10,0.00846650701528562,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","war care military general attack isis veteran"
"1578","Donald Trump_173",10,0.0577990951364696,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","war care military general attack isis veteran"
"1579","Donald Trump_174",10,0.000706890379628314,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","war care military general attack isis veteran"
"1580","Donald Trump_175",10,8.36060710009004e-05,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","war care military general attack isis veteran"
"1581","Donald Trump_176",10,0.00103531954553627,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","war care military general attack isis veteran"
"1582","Donald Trump_177",10,7.81524273128284e-05,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","war care military general attack isis veteran"
"1583","Donald Trump_178",10,7.26938044813705e-05,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","war care military general attack isis veteran"
"1584","Donald Trump_179",10,0.000110982259592068,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","war care military general attack isis veteran"
"1585","Donald Trump_180",10,9.44072256833301e-05,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","war care military general attack isis veteran"
"1586","Donald Trump_58",10,0.45199443892783,"Donald Trump",2016-07-11,"Remarks in Virginia Beach, Virginia","UCSB","war care military general attack isis veteran"
"1587","Donald Trump_59",10,0.153364547762385,"Donald Trump",2016-07-16,"Remarks Introducing Governor Mike Pence as the 2016 Republican Vice Presidential Nominee in New York City","UCSB","war care military general attack isis veteran"
"1588","Donald Trump_60",10,0.0879267100130569,"Donald Trump",2016-07-21,"Address Accepting the Presidential Nomination at the Republican National Convention in Cleveland, Ohio","UCSB","war care military general attack isis veteran"
"1589","Donald Trump_61",10,0.0611653759488058,"Donald Trump",2016-08-09,"Remarks at a Rally at the University of North Carolina in Wilmington","UCSB","war care military general attack isis veteran"
"1590","Donald Trump_62",10,0.0265770098097426,"Donald Trump",2016-08-23,"Remarks at Luedecke Arena in Austin, Texas","UCSB","war care military general attack isis veteran"
"1591","Donald Trump_63",10,0.00483785899865876,"Donald Trump",2016-08-30,"Remarks at the XFinity Arena in Everett, Washington","UCSB","war care military general attack isis veteran"
"1592","Donald Trump_64",10,0.000278924611177641,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","war care military general attack isis veteran"
"1593","Donald Trump_65",10,0.205371936508712,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","war care military general attack isis veteran"
"1594","Donald Trump_66",10,0.217687680161999,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","war care military general attack isis veteran"
"1595","Donald Trump_67",10,0.172926185108396,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","war care military general attack isis veteran"
"1596","Donald Trump_68",10,0.086999337778334,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","war care military general attack isis veteran"
"1597","Donald Trump_69",10,0.062809590433001,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","war care military general attack isis veteran"
"1598","Donald Trump_70",10,0.000187883643682049,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","war care military general attack isis veteran"
"1599","Donald Trump_71",10,0.00100880705126222,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","war care military general attack isis veteran"
"1600","Donald Trump_72",10,0.000190312842906843,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","war care military general attack isis veteran"
"1601","Donald Trump_73",10,0.287315088651246,"Donald Trump",2016-09-20,"Remarks at High Point University in High Point, North Carolina","UCSB","war care military general attack isis veteran"
"1602","Donald Trump_74",10,0.0122847160844099,"Donald Trump",2016-09-22,"Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania","UCSB","war care military general attack isis veteran"
"1603","Donald Trump_75",10,0.0806322404253612,"Donald Trump",2016-09-22,"Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania","UCSB","war care military general attack isis veteran"
"1604","Donald Trump_76",10,0.000137674696027351,"Donald Trump",2016-09-30,"Remarks at the Suburban Collection Showplace in Novi, Michigan","UCSB","war care military general attack isis veteran"
"1605","Donald Trump_77",10,0.829890067366694,"Donald Trump",2016-10-03,"Remarks at the Budweiser Events Center in Loveland, Colorado","UCSB","war care military general attack isis veteran"
"1606","Donald Trump_78",10,0.000116767780155035,"Donald Trump",2016-10-04,"Remarks at Prescott Valley Event Center in Prescott Valley, Arizona","UCSB","war care military general attack isis veteran"
"1607","Donald Trump_79",10,0.000158907454531968,"Donald Trump",2016-10-05,"Remarks at the Reno-Sparks Convention Center in Reno, Nevada","UCSB","war care military general attack isis veteran"
"1608","Donald Trump_80",10,0.0780152253390738,"Donald Trump",2016-10-11,"Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida","UCSB","war care military general attack isis veteran"
"1609","Donald Trump_81",10,0.0571696895588079,"Donald Trump",2016-10-12,"Remarks at the Southeastern Livestock Pavilion in Ocala, Florida","UCSB","war care military general attack isis veteran"
