"","document","topic","gamma","author","date","title","source","top_words"
"965","Hillary Clinton_35",8,0.159249228500371,"Hillary Clinton",2016-10-10,"Remarks at Ohio State University in Columbus","UCSB","everything child together friend woman family ask"
"966","Hillary Clinton_36",8,0.023144851878706,"Hillary Clinton",2016-10-11,"Remarks at the Kendall Campus of Miami Dade College in Miami, Florida","UCSB","everything child together friend woman family ask"
"967","Hillary Clinton_37",8,0.277079412574673,"Hillary Clinton",2016-10-12,"Remarks at the Palace of Agriculture at the Colorado State Fairgrounds in Pueblo","UCSB","everything child together friend woman family ask"
"968","Hillary Clinton_38",8,0.425239015986121,"Hillary Clinton",2016-10-20,"Remarks at the 71st Annual Alfred E. Smith Memorial Foundation Dinner at the Waldorf Astoria Hotel in New York City","UCSB","everything child together friend woman family ask"
"969","Hillary Clinton_39",8,0.307649587926982,"Hillary Clinton",2016-10-21,"Remarks at Cuyahoga Community College in Cleveland, Ohio","UCSB","everything child together friend woman family ask"
"970","Hillary Clinton_40",8,0.396767725777692,"Hillary Clinton",2016-10-22,"Remarks to the Press Aboard the Campaign Plane in Pittsburgh, Pennsylvania","UCSB","everything child together friend woman family ask"
"971","Hillary Clinton_41",8,0.314993892909794,"Hillary Clinton",2016-10-22,"Remarks at Taylor Allderdice High School in Pittsburgh, Pennsylvania","UCSB","everything child together friend woman family ask"
"972","Hillary Clinton_42",8,0.3555536089653,"Hillary Clinton",2016-10-25,"Remarks at Broward College's North Campus in Coconut Creek, Florida","UCSB","everything child together friend woman family ask"
"973","Hillary Clinton_43",8,0.496475459708826,"Hillary Clinton",2016-10-27,"Remarks at Wake Forest University in Winston-Salem, North Carolina","UCSB","everything child together friend woman family ask"
"974","Hillary Clinton_44",8,0.720664864007391,"Hillary Clinton",2016-10-29,"Remarks at the Dickerson Community Center in Daytona Beach, Florida","UCSB","everything child together friend woman family ask"
"975","Hillary Clinton_45",8,0.406489813622161,"Hillary Clinton",2016-10-30,"Remarks at the Manor Complex in Wilton Manors, Florida","UCSB","everything child together friend woman family ask"
"976","Hillary Clinton_46",8,0.3315428186506,"Hillary Clinton",2016-10-31,"Remarks at Smale Riverfront Park in Cincinnati, Ohio","UCSB","everything child together friend woman family ask"
"977","Hillary Clinton_47",8,0.224899979502216,"Hillary Clinton",2016-10-31,"Remarks at the Kent State Student Recreation Center in Kent, Ohio","UCSB","everything child together friend woman family ask"
"978","Hillary Clinton_48",8,0.998427729136414,"Hillary Clinton",2016-11-03,"Remarks at Pasco-Hernando State College East Campus in Dade City, Florida","UCSB","everything child together friend woman family ask"
"979","Hillary Clinton_49",8,0.234055411527928,"Hillary Clinton",2016-11-03,"Remarks at Coastal Credit Union Music Park in Raleigh, North Carolina","UCSB","everything child together friend woman family ask"
"980","Hillary Clinton_50",8,0.298696625216217,"Hillary Clinton",2016-11-03,"Remarks at Pitt Community College in Winterville, North Carolina","UCSB","everything child together friend woman family ask"
"981","Hillary Clinton_51",8,0.25522509417685,"Hillary Clinton",2016-11-04,"Remarks at Eastern Market in Detroit, Michigan","UCSB","everything child together friend woman family ask"
"982","Hillary Clinton_52",8,0.379588823403455,"Hillary Clinton",2016-11-07,"Remarks at Grand Valley State University in Grand Rapids, Michigan","UCSB","everything child together friend woman family ask"
"983","Hillary Clinton_53",8,0.475180114429597,"Hillary Clinton",2016-11-07,"Remarks at North Carolina State University in Raleigh","UCSB","everything child together friend woman family ask"
"984","Hillary Clinton_54",8,0.346787333253647,"Hillary Clinton",2016-11-07,"Remarks at the University of Pittsburgh","UCSB","everything child together friend woman family ask"
"985","Donald Trump_141",9,0.000694957865881291,"Donald Trump",2016-09-06,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","government trade illegal million since border tax"
"986","Donald Trump_142",9,0.0077580351051047,"Donald Trump",2016-09-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greenville North Carolina 24","The Grammar Lab","government trade illegal million since border tax"
"987","Donald Trump_143",9,0.0113406800189765,"Donald Trump",2016-09-07,"Donald Trump Republican presidential candidate delivers remarks at the New York state Conservative Party presidential convention","The Grammar Lab","government trade illegal million since border tax"
"988","Donald Trump_144",9,0.125302021907908,"Donald Trump",2016-09-09,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida SD24","The Grammar Lab","government trade illegal million since border tax"
"989","Donald Trump_145",9,0.0106272762099548,"Donald Trump",2016-09-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Asheville North Carolina SD24","The Grammar Lab","government trade illegal million since border tax"
"990","Donald Trump_146",9,0.000111627568205203,"Donald Trump",2016-09-16,"Donald Trump GOP Presidential Candidate Remarks at Campaign Event in Miami Florida","The Grammar Lab","government trade illegal million since border tax"
"991","Donald Trump_147",9,0.126699889091338,"Donald Trump",2016-09-29,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Bedford New Hampshire","The Grammar Lab","government trade illegal million since border tax"
"992","Donald Trump_148",9,0.110418832431152,"Donald Trump",2016-09-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Novi Michigan SD24","The Grammar Lab","government trade illegal million since border tax"
"993","Donald Trump_149",9,0.00548503022071421,"Donald Trump",2016-10-03,"Donald Trump Republican Presidential Candidate delivers remarks at Retired American Warriors PAC","The Grammar Lab","government trade illegal million since border tax"
"994","Donald Trump_150",9,0.272057134291967,"Donald Trump",2016-10-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Henderson Nevada SD24","The Grammar Lab","government trade illegal million since border tax"
"995","Donald Trump_151",9,0.0516123467408167,"Donald Trump",2016-10-06,"Donald Trump Republican presidential candidate holds a townhall meeting Sandown New Hampshire","The Grammar Lab","government trade illegal million since border tax"
"996","Donald Trump_152",9,0.0774895858447407,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ambridge Pennsylvania SD24","The Grammar Lab","government trade illegal million since border tax"
"997","Donald Trump_153",9,0.119180780031699,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in WilkesBarre Pennsylvania 24","The Grammar Lab","government trade illegal million since border tax"
"998","Donald Trump_154",9,0.150047073343672,"Donald Trump",2016-10-11,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Panama City Florida 24","The Grammar Lab","government trade illegal million since border tax"
"999","Donald Trump_155",9,0.106756793504371,"Donald Trump",2016-10-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Lakeland Florida SD24","The Grammar Lab","government trade illegal million since border tax"
"1000","Donald Trump_156",9,0.193574448596961,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greensboro North Carolina SD24","The Grammar Lab","government trade illegal million since border tax"
"1001","Donald Trump_157",9,0.0563278163628058,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Charlotte North Carolina 24","The Grammar Lab","government trade illegal million since border tax"
"1002","Donald Trump_158",9,0.468085416173116,"Donald Trump",2016-10-17,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Green Bay Wisconsin SD24","The Grammar Lab","government trade illegal million since border tax"
"1003","Donald Trump_159",9,0.447907510996179,"Donald Trump",2016-10-18,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Junction Colorado SD24","The Grammar Lab","government trade illegal million since border tax"
"1004","Donald Trump_160",9,0.116836225655203,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Newtown Pennsylvania 24","The Grammar Lab","government trade illegal million since border tax"
"1005","Donald Trump_161",9,0.454134229062205,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Fletcher North Carolina SD24","The Grammar Lab","government trade illegal million since border tax"
"1006","Donald Trump_162",9,0.392414868239095,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Johnstown Pennsylvania SD24","The Grammar Lab","government trade illegal million since border tax"
"1007","Donald Trump_163",9,0.002382760540137,"Donald Trump",2016-10-31,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Rapids Michigan","The Grammar Lab","government trade illegal million since border tax"
"1008","Donald Trump_164",9,0.02329565376868,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Eau Claire Wisconsin","The Grammar Lab","government trade illegal million since border tax"
"1009","Donald Trump_165",9,0.00648262981610159,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Valley Forge Pennsylvania","The Grammar Lab","government trade illegal million since border tax"
"1010","Donald Trump_166",9,0.000114922011691633,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Miami Florida SD24","The Grammar Lab","government trade illegal million since border tax"
"1011","Donald Trump_167",9,0.00011253749016365,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida 24","The Grammar Lab","government trade illegal million since border tax"
"1012","Donald Trump_168",9,0.0298221404674498,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Orlando Florida SD24","The Grammar Lab","government trade illegal million since border tax"
"1013","Donald Trump_169",9,0.00285065497793969,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Jacksonville Florida SD24","The Grammar Lab","government trade illegal million since border tax"
"1014","Donald Trump_170",9,0.0515497046982901,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","government trade illegal million since border tax"
"1015","Donald Trump_171",9,0.0456574519399588,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","government trade illegal million since border tax"
"1016","Donald Trump_172",9,0.0397662653844646,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","government trade illegal million since border tax"
"1017","Donald Trump_173",9,0.00373869008307563,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","government trade illegal million since border tax"
"1018","Donald Trump_174",9,9.73205598847371e-05,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","government trade illegal million since border tax"
"1019","Donald Trump_175",9,0.0731479055823753,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","government trade illegal million since border tax"
"1020","Donald Trump_176",9,0.121217004490714,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","government trade illegal million since border tax"
"1021","Donald Trump_177",9,0.0145259358709209,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","government trade illegal million since border tax"
"1022","Donald Trump_178",9,0.00010713871380067,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","government trade illegal million since border tax"
"1023","Donald Trump_179",9,0.0852507035198859,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","government trade illegal million since border tax"
"1024","Donald Trump_180",9,0.00930117934040434,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","government trade illegal million since border tax"
"1025","Donald Trump_64",9,0.00582435193560733,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","government trade illegal million since border tax"
"1026","Donald Trump_65",9,0.000213455212444083,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","government trade illegal million since border tax"
"1027","Donald Trump_66",9,0.0139849761125536,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","government trade illegal million since border tax"
"1028","Donald Trump_67",9,0.109578933877303,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","government trade illegal million since border tax"
"1029","Donald Trump_68",9,0.0640468188287857,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","government trade illegal million since border tax"
"1030","Donald Trump_69",9,0.19886910225046,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","government trade illegal million since border tax"
"1031","Donald Trump_70",9,0.22454121297552,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","government trade illegal million since border tax"
"1032","Donald Trump_71",9,0.203164151251775,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","government trade illegal million since border tax"
"1033","Donald Trump_72",9,0.103704556044561,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","government trade illegal million since border tax"
"1034","Donald Trump_73",9,0.241948989964028,"Donald Trump",2016-09-20,"Remarks at High Point University in High Point, North Carolina","UCSB","government trade illegal million since border tax"
"1035","Donald Trump_74",9,0.199586451240243,"Donald Trump",2016-09-22,"Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania","UCSB","government trade illegal million since border tax"
"1036","Donald Trump_75",9,0.0930719397836338,"Donald Trump",2016-09-22,"Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania","UCSB","government trade illegal million since border tax"
"1037","Donald Trump_76",9,0.24069672969026,"Donald Trump",2016-09-30,"Remarks at the Suburban Collection Showplace in Novi, Michigan","UCSB","government trade illegal million since border tax"
"1038","Donald Trump_77",9,0.000372711067857486,"Donald Trump",2016-10-03,"Remarks at the Budweiser Events Center in Loveland, Colorado","UCSB","government trade illegal million since border tax"
"1039","Donald Trump_78",9,0.439852097700765,"Donald Trump",2016-10-04,"Remarks at Prescott Valley Event Center in Prescott Valley, Arizona","UCSB","government trade illegal million since border tax"
"1040","Donald Trump_79",9,0.526095496297511,"Donald Trump",2016-10-05,"Remarks at the Reno-Sparks Convention Center in Reno, Nevada","UCSB","government trade illegal million since border tax"
"1041","Donald Trump_80",9,0.175996868011398,"Donald Trump",2016-10-11,"Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida","UCSB","government trade illegal million since border tax"
"1042","Donald Trump_81",9,0.0734371523246129,"Donald Trump",2016-10-12,"Remarks at the Southeastern Livestock Pavilion in Ocala, Florida","UCSB","government trade illegal million since border tax"
"1043","Donald Trump_82",9,0.197242188509199,"Donald Trump",2016-10-13,"Remarks at the Renaissance Hotel in Columbus, Ohio","UCSB","government trade illegal million since border tax"
"1044","Donald Trump_83",9,0.609325070994174,"Donald Trump",2016-10-15,"Remarks at the Cross Insurance Center in Bangor, Maine","UCSB","government trade illegal million since border tax"
"1045","Donald Trump_84",9,0.705274331679187,"Donald Trump",2016-10-15,"Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire","UCSB","government trade illegal million since border tax"
"1046","Donald Trump_85",9,0.815808521928988,"Donald Trump",2016-10-17,"Remarks at the KI Convention Center in Green Bay, Wisconsin","UCSB","government trade illegal million since border tax"
"1047","Donald Trump_86",9,0.488351113135496,"Donald Trump",2016-10-18,"Remarks at the Norris-Penrose Event Center in Colorado Springs, Colorado","UCSB","government trade illegal million since border tax"
"1048","Donald Trump_87",9,0.697556100415368,"Donald Trump",2016-10-20,"Remarks at the Delaware County Fairgrounds in Delaware, Ohio","UCSB","government trade illegal million since border tax"
"1049","Donald Trump_88",9,0.87812136347773,"Donald Trump",2016-10-21,"Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina","UCSB","government trade illegal million since border tax"
"1050","Donald Trump_89",9,0.712028013622929,"Donald Trump",2016-10-21,"Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania","UCSB","government trade illegal million since border tax"
"1051","Donald Trump_90",9,0.198410552590348,"Donald Trump",2016-10-22,"Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania","UCSB","government trade illegal million since border tax"
"1052","Donald Trump_91",9,0.386796073605769,"Donald Trump",2016-10-23,"Remarks at the Collier County Fairgrounds in Naples, Florida","UCSB","government trade illegal million since border tax"
"1053","Donald Trump_92",9,0.117973335408107,"Donald Trump",2016-10-26,"Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina","UCSB","government trade illegal million since border tax"
"1054","Donald Trump_93",9,0.00056358962078497,"Donald Trump",2016-10-29,"Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado","UCSB","government trade illegal million since border tax"
"1055","Donald Trump_94",9,0.254421051359545,"Donald Trump",2016-10-29,"Remarks at the Phoenix Convention Center in Phoenix, Arizona","UCSB","government trade illegal million since border tax"
"1056","Donald Trump_95",9,0.110377555775213,"Donald Trump",2016-10-31,"Remarks at Macomb Community College South Campus in Warren, Michigan","UCSB","government trade illegal million since border tax"
"1057","Donald Trump_96",9,0.000240879431723024,"Donald Trump",2016-11-01,"Remarks on Obamacare in Valley Forge, Pennsylvania","UCSB","government trade illegal million since border tax"
"1058","Donald Trump_97",9,0.000169973858634172,"Donald Trump",2016-11-02,"Remarks at the Central Florida Fairgrounds in Orlando, Florida","UCSB","government trade illegal million since border tax"
"1059","Donald Trump_98",9,0.000116688059286867,"Donald Trump",2016-11-02,"Remarks at the Bayfront Park Amphitheater in Miami, Florida","UCSB","government trade illegal million since border tax"
"1060","Donald Trump_99",9,0.000107823325682536,"Donald Trump",2016-11-07,"Remarks at J.S Dorton Arena in Raleigh, North Carolina","UCSB","government trade illegal million since border tax"
"1061","Hillary Clinton_1",9,0.00015681065115499,"Hillary Clinton",2016-11-03,"Remarks alongside Alicia Machado in Dade City, FL","Clinton Official","government trade illegal million since border tax"
"1062","Hillary Clinton_107",9,0.000111956741410287,"Hillary Clinton",2016-09-05,"Hillary Rodham Clinton Democratic Presidential Candidate And Sen Tim Kaine Vice Presidential Candidate Deliver Remarks","The Grammar Lab","government trade illegal million since border tax"
"1063","Hillary Clinton_108",9,0.00504810572623433,"Hillary Clinton",2016-09-05,"Former Secretary Of State Hillary Rodham Clinton Democratic Presidential Candidate Delivers Remarks At The 49th Annual Salute To Labor","The Grammar Lab","government trade illegal million since border tax"
"1064","Hillary Clinton_109",9,0.000109140644605405,"Hillary Clinton",2016-09-06,"former Secretary of State Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event","The Grammar Lab","government trade illegal million since border tax"
"1065","Hillary Clinton_110",9,0.00732949391895053,"Hillary Clinton",2016-09-08,"former Secretary of State Hillary Rodham Clinton Democratic presidential candidate holds a news conference","The Grammar Lab","government trade illegal million since border tax"
"1066","Hillary Clinton_111",9,0.00801063679184407,"Hillary Clinton",2016-09-29,"Hillary Rodham Clinton Democratic Presidential Candidate holds a media availability","The Grammar Lab","government trade illegal million since border tax"
"1067","Hillary Clinton_112",9,0.000159780362492229,"Hillary Clinton",2016-10-31,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Kent Ohio","The Grammar Lab","government trade illegal million since border tax"
"1068","Hillary Clinton_113",9,0.000207903027170676,"Hillary Clinton",2016-10-31,"Hillary Clinton delivers remarks at a campaign event in Cincinnati Ohio","The Grammar Lab","government trade illegal million since border tax"
"1069","Hillary Clinton_114",9,0.000183531342020788,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Dade City Florida","The Grammar Lab","government trade illegal million since border tax"
"1070","Hillary Clinton_115",9,0.0129116092534121,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Fort Lauderdale Florida","The Grammar Lab","government trade illegal million since border tax"
"1071","Hillary Clinton_116",9,0.000164808937481979,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Pittsburgh Pennsylvania SD24","The Grammar Lab","government trade illegal million since border tax"
"1072","Hillary Clinton_117",9,0.000173865825439475,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Detroit Michigan 24","The Grammar Lab","government trade illegal million since border tax"
"1073","Hillary Clinton_118",9,0.000860619238916962,"Hillary Clinton",2016-11-05,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in South Florida SD24","The Grammar Lab","government trade illegal million since border tax"
"1074","Hillary Clinton_119",9,0.000223508147412448,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire SD24","The Grammar Lab","government trade illegal million since border tax"
"1075","Hillary Clinton_120",9,0.008398045785147,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Cleveland Ohio SD24","The Grammar Lab","government trade illegal million since border tax"
"1076","Hillary Clinton_121",9,0.00511284598862053,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Oakland Pennsylvania","The Grammar Lab","government trade illegal million since border tax"
"1077","Hillary Clinton_122",9,0.00347328253990127,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Grand Rapids Michigan","The Grammar Lab","government trade illegal million since border tax"
"1078","Hillary Clinton_123",9,0.00520453016434738,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Philadelphia Pennsylvania SD24","The Grammar Lab","government trade illegal million since border tax"
"1079","Hillary Clinton_2",9,0.00020705266162251,"Hillary Clinton",2016-11-01,"Remarks in Cincinnati on gun control and national security","Clinton Official","government trade illegal million since border tax"
"1080","Hillary Clinton_27",9,0.000239738651973652,"Hillary Clinton",2016-09-15,"Remarks at the University of North Carolina in Greensboro","UCSB","government trade illegal million since border tax"
"1081","Hillary Clinton_28",9,0.00066183588896049,"Hillary Clinton",2016-09-18,"Remarks to the Congressional Black Caucus in Washington, D.C.","UCSB","government trade illegal million since border tax"
"1082","Hillary Clinton_29",9,0.000154891421518548,"Hillary Clinton",2016-09-27,"Remarks at Wake Technical Community College in Raleigh, North Carolina","UCSB","government trade illegal million since border tax"
"1083","Hillary Clinton_30",9,0.00383262385172973,"Hillary Clinton",2016-09-28,"Remarks at the University of New Hampshire in Durham","UCSB","government trade illegal million since border tax"
"1084","Hillary Clinton_31",9,0.000158281578466444,"Hillary Clinton",2016-09-29,"Remarks at Cowles Commons in Des Moines, Iowa","UCSB","government trade illegal million since border tax"
"1085","Hillary Clinton_32",9,0.000202093052189841,"Hillary Clinton",2016-09-30,"Remarks at Coral Springs Gymnasium in Coral Springs, Florida","UCSB","government trade illegal million since border tax"
"1086","Hillary Clinton_33",9,0.000298676098016201,"Hillary Clinton",2016-10-02,"Remarks at Little Rock AME Zion Church in Charlotte, North Carolina","UCSB","government trade illegal million since border tax"
"1087","Hillary Clinton_34",9,0.0727076413810477,"Hillary Clinton",2016-10-03,"Remarks at Martin Luther King, Jr., Plaza in Toledo, Ohio","UCSB","government trade illegal million since border tax"
"1088","Hillary Clinton_35",9,0.0469763550498404,"Hillary Clinton",2016-10-10,"Remarks at Ohio State University in Columbus","UCSB","government trade illegal million since border tax"
"1089","Hillary Clinton_36",9,0.000204542797046211,"Hillary Clinton",2016-10-11,"Remarks at the Kendall Campus of Miami Dade College in Miami, Florida","UCSB","government trade illegal million since border tax"
"1090","Hillary Clinton_37",9,0.000159277623932405,"Hillary Clinton",2016-10-12,"Remarks at the Palace of Agriculture at the Colorado State Fairgrounds in Pueblo","UCSB","government trade illegal million since border tax"
"1091","Hillary Clinton_38",9,0.00242263267642988,"Hillary Clinton",2016-10-20,"Remarks at the 71st Annual Alfred E. Smith Memorial Foundation Dinner at the Waldorf Astoria Hotel in New York City","UCSB","government trade illegal million since border tax"
"1092","Hillary Clinton_39",9,0.000189013571906685,"Hillary Clinton",2016-10-21,"Remarks at Cuyahoga Community College in Cleveland, Ohio","UCSB","government trade illegal million since border tax"
"1093","Hillary Clinton_40",9,0.000613694581699719,"Hillary Clinton",2016-10-22,"Remarks to the Press Aboard the Campaign Plane in Pittsburgh, Pennsylvania","UCSB","government trade illegal million since border tax"
"1094","Hillary Clinton_41",9,0.000160965852692208,"Hillary Clinton",2016-10-22,"Remarks at Taylor Allderdice High School in Pittsburgh, Pennsylvania","UCSB","government trade illegal million since border tax"
"1095","Hillary Clinton_42",9,0.000180477793535547,"Hillary Clinton",2016-10-25,"Remarks at Broward College's North Campus in Coconut Creek, Florida","UCSB","government trade illegal million since border tax"
"1096","Hillary Clinton_43",9,0.000261628445267864,"Hillary Clinton",2016-10-27,"Remarks at Wake Forest University in Winston-Salem, North Carolina","UCSB","government trade illegal million since border tax"
"1097","Hillary Clinton_44",9,0.00565595610446893,"Hillary Clinton",2016-10-29,"Remarks at the Dickerson Community Center in Daytona Beach, Florida","UCSB","government trade illegal million since border tax"
"1098","Hillary Clinton_45",9,0.000197109317553878,"Hillary Clinton",2016-10-30,"Remarks at the Manor Complex in Wilton Manors, Florida","UCSB","government trade illegal million since border tax"
"1099","Hillary Clinton_46",9,0.0015834065093991,"Hillary Clinton",2016-10-31,"Remarks at Smale Riverfront Park in Cincinnati, Ohio","UCSB","government trade illegal million since border tax"
"1100","Hillary Clinton_47",9,0.000160965852692208,"Hillary Clinton",2016-10-31,"Remarks at the Kent State Student Recreation Center in Kent, Ohio","UCSB","government trade illegal million since border tax"
"1101","Hillary Clinton_48",9,0.00018715012990271,"Hillary Clinton",2016-11-03,"Remarks at Pasco-Hernando State College East Campus in Dade City, Florida","UCSB","government trade illegal million since border tax"
"1102","Hillary Clinton_49",9,0.000154418932263124,"Hillary Clinton",2016-11-03,"Remarks at Coastal Credit Union Music Park in Raleigh, North Carolina","UCSB","government trade illegal million since border tax"
"1103","Hillary Clinton_50",9,0.000136145484737035,"Hillary Clinton",2016-11-03,"Remarks at Pitt Community College in Winterville, North Carolina","UCSB","government trade illegal million since border tax"
"1104","Hillary Clinton_51",9,0.000173666998925673,"Hillary Clinton",2016-11-04,"Remarks at Eastern Market in Detroit, Michigan","UCSB","government trade illegal million since border tax"
"1105","Hillary Clinton_52",9,0.00349640025577181,"Hillary Clinton",2016-11-07,"Remarks at Grand Valley State University in Grand Rapids, Michigan","UCSB","government trade illegal million since border tax"
"1106","Hillary Clinton_53",9,0.000416684556436226,"Hillary Clinton",2016-11-07,"Remarks at North Carolina State University in Raleigh","UCSB","government trade illegal million since border tax"
"1107","Hillary Clinton_54",9,0.000234917622574656,"Hillary Clinton",2016-11-07,"Remarks at the University of Pittsburgh","UCSB","government trade illegal million since border tax"
"1108","Donald Trump_141",10,0.480413218302944,"Donald Trump",2016-09-06,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","money folk deal build love win bad"
"1109","Donald Trump_142",10,0.334107166150005,"Donald Trump",2016-09-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greenville North Carolina 24","The Grammar Lab","money folk deal build love win bad"
"1110","Donald Trump_143",10,0.924060226113674,"Donald Trump",2016-09-07,"Donald Trump Republican presidential candidate delivers remarks at the New York state Conservative Party presidential convention","The Grammar Lab","money folk deal build love win bad"
"1111","Donald Trump_144",10,0.60572776591303,"Donald Trump",2016-09-09,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida SD24","The Grammar Lab","money folk deal build love win bad"
